x,y,LOCAL_YEAR,COOLING_DEGREE_DAYS,TOTAL_RAIN,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,HEATING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,LOCAL_MONTH,MIN_TEMPERATURE,SPEED_MAX_GUST_FLAG,ID,SNOW_ON_GROUND_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST,LOCAL_DATE,MIN_TEMPERATURE_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE,STATION_NAME,SNOW_ON_GROUND,HEATING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_SNOW_FLAG,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,PROVINCE_CODE,MAX_REL_HUMIDITY
-79.4,43.66666666666666,2017,0.0,,,,25.1,,6158355,1,-10.1,M,6158355.2017.1.30,,0.0,,,,2017-01-30,,30,,,M,-7.1,TORONTO CITY,,,,,M,M,-4.0,ON,
-79.4,43.66666666666666,2017,0.0,,,,21.2,,6158355,1,-4.7,M,6158355.2017.1.31,T,2.2,,,,2017-01-31,,31,,,M,-3.2,TORONTO CITY,0.0,,,,M,M,-1.6,ON,
-79.4,43.66666666666666,2017,0.0,,,,17.9,,6158355,2,-3.4,M,6158355.2017.2.1,,0.0,,,,2017-02-01,,1,,,M,0.1,TORONTO CITY,3.0,,,,M,M,3.6,ON,
-79.4,43.66666666666666,2017,0.0,,,,21.7,,6158355,2,-5.7,M,6158355.2017.2.2,,0.2,,,,2017-02-02,,2,,,M,-3.7,TORONTO CITY,,,,,M,M,-1.6,ON,
-79.4,43.66666666666666,2017,0.0,,,,23.7,,6158355,2,-8.0,M,6158355.2017.2.3,T,0.0,,,,2017-02-03,,3,,,M,-5.7,TORONTO CITY,0.0,,,,M,M,-3.3,ON,
-79.4,43.66666666666666,2017,0.0,,,,21.8,,6158355,2,-7.3,M,6158355.2017.2.4,T,0.0,,,,2017-02-04,,4,,,M,-3.8,TORONTO CITY,0.0,,,,M,M,-0.3,ON,
-79.4,43.66666666666666,2017,0.0,,,,18.6,,6158355,2,-2.5,M,6158355.2017.2.5,,0.6,,,,2017-02-05,,5,,,M,-0.6,TORONTO CITY,1.0,,,,M,M,1.4,ON,
-79.4,43.66666666666666,2017,0.0,,,,18.9,,6158355,2,-3.7,M,6158355.2017.2.6,,0.0,,,,2017-02-06,,6,,,M,-0.9,TORONTO CITY,1.0,,,,M,M,2.0,ON,
-79.4,43.66666666666666,2017,0.0,,,,16.2,,6158355,2,-1.2,M,6158355.2017.2.7,,14.9,,,,2017-02-07,,7,,,M,1.8,TORONTO CITY,,,,,M,M,4.8,ON,
-79.4,43.66666666666666,2017,0.0,,,,19.4,,6158355,2,-7.1,M,6158355.2017.2.8,T,0.0,,,,2017-02-08,,8,,,M,-1.4,TORONTO CITY,0.0,,,,M,M,4.4,ON,
-79.4,43.66666666666666,2017,0.0,,,,25.5,,6158355,2,-11.1,M,6158355.2017.2.9,,0.2,,,,2017-02-09,,9,,,M,-7.5,TORONTO CITY,1.0,,,,M,M,-3.9,ON,
-79.4,43.66666666666666,2017,0.0,,,,21.5,,6158355,2,-6.7,M,6158355.2017.2.10,T,5.0,,,,2017-02-10,,10,,,M,-3.5,TORONTO CITY,0.0,,,,M,M,-0.2,ON,
-79.4,43.66666666666666,2017,0.0,,,,16.3,,6158355,2,-1.6,M,6158355.2017.2.11,,0.0,,,,2017-02-11,,11,,,M,1.7,TORONTO CITY,7.0,,,,M,M,5.0,ON,
-79.4,43.66666666666666,2017,0.0,,,,18.9,,6158355,2,-3.7,M,6158355.2017.2.12,,14.8,,,,2017-02-12,,12,,,M,-0.9,TORONTO CITY,4.0,,,,M,M,2.0,ON,
-79.4,43.66666666666666,2017,0.0,,,,20.2,,6158355,2,-3.6,M,6158355.2017.2.13,,0.0,,,,2017-02-13,,13,,,M,-2.2,TORONTO CITY,17.0,,,,M,M,-0.7,ON,
-79.4,43.66666666666666,2017,0.0,,,,17.0,,6158355,2,-3.6,M,6158355.2017.2.14,,0.0,,,,2017-02-14,,14,,,M,1.0,TORONTO CITY,15.0,,,,M,M,5.6,ON,
-79.4,43.66666666666666,2017,0.0,,,,19.1,,6158355,2,-5.1,M,6158355.2017.2.15,,0.0,,,,2017-02-15,,15,,,M,-1.1,TORONTO CITY,9.0,,,,M,M,3.0,ON,
-79.4,43.66666666666666,2017,0.0,,,,23.8,,6158355,2,-9.2,M,6158355.2017.2.16,,0.0,,,,2017-02-16,,16,,,M,-5.8,TORONTO CITY,8.0,,,,M,M,-2.4,ON,
-79.4,43.66666666666666,2017,0.0,,,,20.4,,6158355,2,-6.3,M,6158355.2017.2.17,,0.0,,,,2017-02-17,,17,,,M,-2.4,TORONTO CITY,8.0,,,,M,M,1.5,ON,
-79.4,43.66666666666666,2017,0.0,,,,11.2,,6158355,2,-0.2,M,6158355.2017.2.18,,0.0,,,,2017-02-18,,18,,,M,6.8,TORONTO CITY,8.0,,,,M,M,13.8,ON,
-79.4,43.66666666666666,2017,0.0,,,,9.6,,6158355,2,3.5,M,6158355.2017.2.19,,0.0,,,,2017-02-19,,19,,,M,8.4,TORONTO CITY,2.0,,,,M,M,13.3,ON,
-79.4,43.66666666666666,2017,0.0,,,,15.5,,6158355,2,0.5,M,6158355.2017.2.20,T,0.0,,,,2017-02-20,,20,,,M,2.5,TORONTO CITY,0.0,,,,M,M,4.4,ON,
-79.4,43.66666666666666,2017,0.0,,,,13.3,,6158355,2,1.7,M,6158355.2017.2.21,,2.1,,,,2017-02-21,,21,,,M,4.7,TORONTO CITY,,,,,M,M,7.7,ON,
-79.4,43.66666666666666,2017,0.0,,,,10.6,,6158355,2,4.8,M,6158355.2017.2.22,,0.0,,,,2017-02-22,,22,,,M,7.4,TORONTO CITY,,,,,M,M,9.9,ON,
-79.4,43.66666666666666,2017,0.0,,,,5.9,,6158355,2,5.1,M,6158355.2017.2.23,,0.0,,,,2017-02-23,,23,,,M,12.1,TORONTO CITY,,,,,M,M,19.1,ON,
-79.4,43.66666666666666,2017,0.0,,,,13.8,,6158355,2,3.0,M,6158355.2017.2.24,,2.0,,,,2017-02-24,,24,,,M,4.2,TORONTO CITY,,,,,M,M,5.4,ON,
-79.4,43.66666666666666,2017,0.0,,,,14.3,,6158355,2,-1.5,M,6158355.2017.2.25,,7.5,,,,2017-02-25,,25,,,M,3.7,TORONTO CITY,,,,,M,M,8.8,ON,
-79.4,43.66666666666666,2017,0.0,,,,17.6,,6158355,2,-2.8,M,6158355.2017.2.26,,0.0,,,,2017-02-26,,26,,,M,0.4,TORONTO CITY,,,,,M,M,3.5,ON,
-79.4,43.66666666666666,2017,0.0,,,,11.8,,6158355,2,2.5,M,6158355.2017.2.27,,0.0,,,,2017-02-27,,27,,,M,6.2,TORONTO CITY,,,,,M,M,9.9,ON,
-79.4,43.66666666666666,2017,0.0,,,,11.1,,6158355,2,2.9,M,6158355.2017.2.28,T,1.8,,,,2017-02-28,,28,,,M,6.9,TORONTO CITY,0.0,,,,M,M,10.9,ON,
-79.4,43.66666666666666,2017,0.0,,,,12.4,,6158355,3,-1.9,M,6158355.2017.3.1,,18.4,,,,2017-03-01,,1,,,M,5.6,TORONTO CITY,,,,,M,M,13.1,ON,
-79.4,43.66666666666666,2017,0.0,,,,21.9,,6158355,3,-6.4,M,6158355.2017.3.2,T,0.2,,,,2017-03-02,,2,,,M,-3.9,TORONTO CITY,0.0,,,,M,M,-1.3,ON,
-79.4,43.66666666666666,2017,0.0,,,,24.2,,6158355,3,-8.1,M,6158355.2017.3.3,T,0.0,,,,2017-03-03,,3,,,M,-6.2,TORONTO CITY,0.0,,,,M,M,-4.3,ON,
-79.4,43.66666666666666,2017,0.0,,,,27.2,,6158355,3,-11.9,M,6158355.2017.3.4,T,0.2,,,,2017-03-04,,4,,,M,-9.2,TORONTO CITY,0.0,,,,M,M,-6.5,ON,
-79.4,43.66666666666666,2017,0.0,,,,23.5,,6158355,3,-10.6,M,6158355.2017.3.5,T,0.0,,,,2017-03-05,,5,,,M,-5.5,TORONTO CITY,0.0,,,,M,M,-0.4,ON,
-79.4,43.66666666666666,2017,,,,,,E,6158355,3,,M,6158355.2017.3.6,,,M,M,,2017-03-06,M,6,,,M,,TORONTO CITY,,M,,M,M,M,4.9,ON,
-79.4,43.66666666666666,2017,0.0,,,,9.3,,6158355,3,6.4,M,6158355.2017.3.7,,9.6,,,,2017-03-07,,7,,,M,8.7,TORONTO CITY,,,,,M,M,10.9,ON,
-79.4,43.66666666666666,2017,0.0,,,,11.2,,6158355,3,2.4,M,6158355.2017.3.8,,0.0,,,,2017-03-08,,8,,,M,6.8,TORONTO CITY,,,,,M,M,11.1,ON,
-79.4,43.66666666666666,2017,0.0,,,,16.3,,6158355,3,-1.1,M,6158355.2017.3.9,,0.0,,,,2017-03-09,,9,,,M,1.7,TORONTO CITY,,,,,M,M,4.4,ON,
-79.4,43.66666666666666,2017,0.0,,,,22.9,,6158355,3,-9.4,M,6158355.2017.3.10,,0.0,,,,2017-03-10,,10,,,M,-4.9,TORONTO CITY,,,,,M,M,-0.3,ON,
-79.4,43.66666666666666,2017,0.0,,,,26.9,,6158355,3,-12.5,M,6158355.2017.3.11,T,0.2,,,,2017-03-11,,11,,,M,-8.9,TORONTO CITY,0.0,,,,M,M,-5.3,ON,
-79.4,43.66666666666666,2017,0.0,,,,26.2,,6158355,3,-12.5,M,6158355.2017.3.12,T,0.0,,,,2017-03-12,,12,,,M,-8.2,TORONTO CITY,0.0,,,,M,M,-3.8,ON,
-79.4,43.66666666666666,2017,0.0,,,,25.9,,6158355,3,-10.2,M,6158355.2017.3.13,T,1.0,,,,2017-03-13,,13,,,M,-7.9,TORONTO CITY,0.0,,,,M,M,-5.5,ON,
-79.4,43.66666666666666,2017,0.0,,,,26.6,,6158355,3,-10.2,M,6158355.2017.3.14,,2.7,,,,2017-03-14,,14,,,M,-8.6,TORONTO CITY,3.0,,,,M,M,-7.0,ON,
-79.4,43.66666666666666,2017,0.0,,,,24.2,,6158355,3,-9.4,M,6158355.2017.3.15,,0.2,,,,2017-03-15,,15,,,M,-6.2,TORONTO CITY,2.0,,,,M,M,-2.9,ON,
-79.4,43.66666666666666,2017,0.0,,,,19.9,,6158355,3,-6.8,M,6158355.2017.3.16,T,0.0,,,,2017-03-16,,16,,,M,-1.9,TORONTO CITY,0.0,,,,M,M,3.0,ON,
-79.4,43.66666666666666,2017,0.0,,,,17.2,,6158355,3,-3.8,M,6158355.2017.3.17,T,0.0,,,,2017-03-17,,17,,,M,0.8,TORONTO CITY,0.0,,,,M,M,5.3,ON,
-79.4,43.66666666666666,2017,0.0,,,,16.4,,6158355,3,0.1,M,6158355.2017.3.18,,1.5,,,,2017-03-18,,18,,,M,1.6,TORONTO CITY,,,,,M,M,3.1,ON,
-79.4,43.66666666666666,2017,0.0,,,,14.6,,6158355,3,0.3,M,6158355.2017.3.19,,0.0,,,,2017-03-19,,19,,,M,3.4,TORONTO CITY,,,,,M,M,6.4,ON,
-79.4,43.66666666666666,2017,0.0,,,,14.9,,6158355,3,0.8,M,6158355.2017.3.20,,0.0,,,,2017-03-20,,20,,,M,3.1,TORONTO CITY,,,,,M,M,5.3,ON,
-79.4,43.66666666666666,2017,0.0,,,,12.6,,6158355,3,-2.7,M,6158355.2017.3.21,,0.0,,,,2017-03-21,,21,,,M,5.4,TORONTO CITY,,,,,M,M,13.5,ON,
-79.4,43.66666666666666,2017,0.0,,,,23.0,,6158355,3,-8.3,M,6158355.2017.3.22,,0.0,,,,2017-03-22,,22,,,M,-5.0,TORONTO CITY,,,,,M,M,-1.6,ON,
-79.4,43.66666666666666,2017,0.0,,,,20.4,,6158355,3,-6.9,M,6158355.2017.3.23,,0.0,,,,2017-03-23,,23,,,M,-2.4,TORONTO CITY,,,,,M,M,2.2,ON,
-79.4,43.66666666666666,2017,0.0,,,,11.1,,6158355,3,1.3,M,6158355.2017.3.24,T,6.7,,,,2017-03-24,,24,,,M,6.9,TORONTO CITY,0.0,,,,M,M,12.4,ON,
-79.4,43.66666666666666,2017,0.0,,,,14.9,,6158355,3,1.7,M,6158355.2017.3.25,,7.1,,,,2017-03-25,,25,,,M,3.1,TORONTO CITY,,,,,M,M,4.5,ON,
-79.4,43.66666666666666,2017,0.0,,,,14.1,,6158355,3,1.1,M,6158355.2017.3.26,,2.4,,,,2017-03-26,,26,,,M,3.9,TORONTO CITY,,,,,M,M,6.6,ON,
-79.4,43.66666666666666,2017,0.0,,,,7.4,,6158355,3,6.4,M,6158355.2017.3.27,,1.5,,,,2017-03-27,,27,,,M,10.6,TORONTO CITY,,,,,M,M,14.7,ON,
-79.4,43.66666666666666,2017,0.0,,,,10.5,,6158355,3,4.1,M,6158355.2017.3.28,,0.0,,,,2017-03-28,,28,,,M,7.5,TORONTO CITY,,,,,M,M,10.8,ON,
-79.4,43.66666666666666,2017,0.0,,,,11.6,,6158355,3,3.7,M,6158355.2017.3.29,,0.0,,,,2017-03-29,,29,,,M,6.4,TORONTO CITY,,,,,M,M,9.1,ON,
-79.4,43.66666666666666,2017,0.0,,,,15.7,,6158355,3,0.7,M,6158355.2017.3.30,,10.6,,,,2017-03-30,,30,,,M,2.3,TORONTO CITY,,,,,M,M,3.8,ON,
-79.4,43.66666666666666,2017,0.0,,,,15.0,,6158355,3,1.8,M,6158355.2017.3.31,,10.1,,,,2017-03-31,,31,,,M,3.0,TORONTO CITY,,,,,M,M,4.1,ON,
-79.4,43.66666666666666,2017,0.0,,,,11.2,,6158355,4,2.2,M,6158355.2017.4.1,,0.0,,,,2017-04-01,,1,,,M,6.8,TORONTO CITY,,,,,M,M,11.3,ON,
-79.4,43.66666666666666,2017,0.0,,,,7.7,,6158355,4,3.8,M,6158355.2017.4.2,,0.0,,,,2017-04-02,,2,,,M,10.3,TORONTO CITY,,,,,M,M,16.7,ON,
-79.4,43.66666666666666,2017,0.0,,,,9.9,,6158355,4,5.3,M,6158355.2017.4.3,,6.3,,,,2017-04-03,,3,,,M,8.1,TORONTO CITY,,,,,M,M,10.8,ON,
-79.4,43.66666666666666,2017,0.0,,,,10.3,,6158355,4,5.0,M,6158355.2017.4.4,,11.3,,,,2017-04-04,,4,,,M,7.7,TORONTO CITY,,,,,M,M,10.4,ON,
-79.4,43.66666666666666,2017,0.0,,,,10.9,,6158355,4,5.0,M,6158355.2017.4.5,,0.2,,,,2017-04-05,,5,,,M,7.1,TORONTO CITY,,,,,M,M,9.2,ON,
-79.4,43.66666666666666,2017,0.0,,,,13.5,,6158355,4,1.4,M,6158355.2017.4.6,,26.9,,,,2017-04-06,,6,,,M,4.5,TORONTO CITY,,,,,M,M,7.5,ON,
-79.4,43.66666666666666,2017,0.0,,,,15.3,,6158355,4,0.1,M,6158355.2017.4.7,,1.2,,,,2017-04-07,,7,,,M,2.7,TORONTO CITY,,,,,M,M,5.2,ON,
-79.4,43.66666666666666,2017,0.0,,,,11.5,,6158355,4,0.8,M,6158355.2017.4.8,,0.2,,,,2017-04-08,,8,,,M,6.5,TORONTO CITY,,,,,M,M,12.2,ON,
-79.4,43.66666666666666,2017,0.0,,,,6.6,,6158355,4,4.8,M,6158355.2017.4.9,,0.0,,,,2017-04-09,,9,,,M,11.4,TORONTO CITY,,,,,M,M,18.0,ON,
-79.4,43.66666666666666,2017,0.0,,,,1.1,,6158355,4,11.8,M,6158355.2017.4.10,,1.4,,,,2017-04-10,,10,,,M,16.9,TORONTO CITY,,,,,M,M,22.0,ON,
-79.4,43.66666666666666,2017,,,,,,M,6158355,4,11.3,M,6158355.2017.4.11,,,M,M,,2017-04-11,E,11,,,M,,TORONTO CITY,,M,,M,M,M,,ON,
-79.4,43.66666666666666,2017,0.0,,,,11.5,,6158355,4,3.4,M,6158355.2017.4.12,,0.0,,,,2017-04-12,,12,,,M,6.5,TORONTO CITY,,,,,M,M,9.5,ON,
-79.4,43.66666666666666,2017,0.0,,,,10.7,,6158355,4,2.4,M,6158355.2017.4.13,,0.0,,,,2017-04-13,,13,,,M,7.3,TORONTO CITY,,,,,M,M,12.1,ON,
-79.4,43.66666666666666,2017,0.0,,,,7.4,,6158355,4,6.3,M,6158355.2017.4.14,,0.0,,,,2017-04-14,,14,,,M,10.6,TORONTO CITY,,,,,M,M,14.9,ON,
-79.4,43.66666666666666,2017,0.0,,,,7.0,,6158355,4,5.5,M,6158355.2017.4.15,,3.7,,,,2017-04-15,,15,,,M,11.0,TORONTO CITY,,,,,M,M,16.4,ON,
-79.4,43.66666666666666,2017,0.0,,,,1.4,,6158355,4,10.9,M,6158355.2017.4.16,,0.0,,,,2017-04-16,,16,,,M,16.6,TORONTO CITY,,,,,M,M,22.3,ON,
-79.4,43.66666666666666,2017,0.0,,,,10.0,,6158355,4,2.5,M,6158355.2017.4.17,,0.0,,,,2017-04-17,,17,,,M,8.0,TORONTO CITY,,,,,M,M,13.5,ON,
-79.4,43.66666666666666,2017,0.0,,,,12.9,,6158355,4,1.8,M,6158355.2017.4.18,,0.0,,,,2017-04-18,,18,,,M,5.1,TORONTO CITY,,,,,M,M,8.3,ON,
-79.4,43.66666666666666,2017,0.0,,,,5.4,,6158355,4,5.4,M,6158355.2017.4.19,,1.2,,,,2017-04-19,,19,,,M,12.6,TORONTO CITY,,,,,M,M,19.8,ON,
-79.4,43.66666666666666,2017,0.0,,,,10.7,,6158355,4,4.6,M,6158355.2017.4.20,,23.3,,,,2017-04-20,,20,,,M,7.3,TORONTO CITY,,,,,M,M,10.0,ON,
-79.4,43.66666666666666,2017,0.0,,,,8.0,,6158355,4,6.0,M,6158355.2017.4.21,,0.0,,,,2017-04-21,,21,,,M,10.0,TORONTO CITY,,,,,M,M,14.0,ON,
-79.4,43.66666666666666,2017,0.0,,,,8.5,,6158355,4,5.2,M,6158355.2017.4.22,,0.0,,,,2017-04-22,,22,,,M,9.5,TORONTO CITY,,,,,M,M,13.8,ON,
-79.4,43.66666666666666,2017,0.0,,,,6.4,,6158355,4,4.8,M,6158355.2017.4.23,,0.0,,,,2017-04-23,,23,,,M,11.6,TORONTO CITY,,,,,M,M,18.4,ON,
-79.4,43.66666666666666,2017,0.0,,,,9.0,,6158355,4,6.9,M,6158355.2017.4.24,,0.0,,,,2017-04-24,,24,,,M,9.0,TORONTO CITY,,,,,M,M,11.0,ON,
-79.4,43.66666666666666,2017,0.0,,,,10.0,,6158355,4,5.1,M,6158355.2017.4.25,,4.2,,,,2017-04-25,,25,,,M,8.0,TORONTO CITY,,,,,M,M,10.9,ON,
-79.4,43.66666666666666,2017,0.0,,,,5.7,,6158355,4,9.4,M,6158355.2017.4.26,,0.0,,,,2017-04-26,,26,,,M,12.3,TORONTO CITY,,,,,M,M,15.2,ON,
-79.4,43.66666666666666,2017,0.0,,,,0.1,,6158355,4,10.4,M,6158355.2017.4.27,,8.8,,,,2017-04-27,,27,,,M,17.9,TORONTO CITY,,,,,M,M,25.4,ON,
-79.4,43.66666666666666,2017,0.0,,,,3.9,,6158355,4,10.4,M,6158355.2017.4.28,,0.0,,,,2017-04-28,,28,,,M,14.1,TORONTO CITY,,,,,M,M,17.7,ON,
-79.4,43.66666666666666,2017,0.0,,,,6.7,,6158355,4,7.3,M,6158355.2017.4.29,,0.0,,,,2017-04-29,,29,,,M,11.3,TORONTO CITY,,,,,M,M,15.3,ON,
-79.4,43.66666666666666,2017,0.0,,,,11.9,,6158355,4,3.6,M,6158355.2017.4.30,,18.0,,,,2017-04-30,,30,,,M,6.1,TORONTO CITY,,,,,M,M,8.6,ON,
-79.4,43.66666666666666,2017,0.0,,,,8.4,,6158355,5,5.0,M,6158355.2017.5.1,,23.3,,,,2017-05-01,,1,,,M,9.6,TORONTO CITY,,,,,M,M,14.1,ON,
-79.4,43.66666666666666,2017,0.0,,,,9.1,,6158355,5,7.0,M,6158355.2017.5.2,,0.7,,,,2017-05-02,,2,,,M,8.9,TORONTO CITY,,,,,M,M,10.8,ON,
-79.4,43.66666666666666,2017,0.0,,,,7.6,,6158355,5,5.0,M,6158355.2017.5.3,,0.0,,,,2017-05-03,,3,,,M,10.4,TORONTO CITY,,,,,M,M,15.7,ON,
-79.4,43.66666666666666,2017,0.0,,,,9.7,,6158355,5,6.1,M,6158355.2017.5.4,,21.9,,,,2017-05-04,,4,,,M,8.3,TORONTO CITY,,,,,M,M,10.4,ON,
-79.4,43.66666666666666,2017,0.0,,,,9.7,,6158355,5,6.7,M,6158355.2017.5.5,,29.9,,,,2017-05-05,,5,,,M,8.3,TORONTO CITY,,,,,M,M,9.9,ON,
-79.4,43.66666666666666,2017,0.0,,,,10.7,,6158355,5,5.6,M,6158355.2017.5.6,,0.7,,,,2017-05-06,,6,,,M,7.3,TORONTO CITY,,,,,M,M,9.0,ON,
-79.4,43.66666666666666,2017,0.0,,,,9.9,,6158355,5,4.1,M,6158355.2017.5.7,,0.0,,,,2017-05-07,,7,,,M,8.1,TORONTO CITY,,,,,M,M,12.1,ON,
-79.4,43.66666666666666,2017,0.0,,,,10.1,,6158355,5,3.0,M,6158355.2017.5.8,,0.0,,,,2017-05-08,,8,,,M,7.9,TORONTO CITY,,,,,M,M,12.8,ON,
-79.4,43.66666666666666,2017,0.0,,,,9.8,,6158355,5,5.3,M,6158355.2017.5.9,,0.0,,,,2017-05-09,,9,,,M,8.2,TORONTO CITY,,,,,M,M,11.1,ON,
-79.4,43.66666666666666,2017,0.0,,,,10.2,,6158355,5,5.0,M,6158355.2017.5.10,,0.0,,,,2017-05-10,,10,,,M,7.8,TORONTO CITY,,,,,M,M,10.5,ON,
-79.4,43.66666666666666,2017,0.0,,,,7.5,,6158355,5,7.3,M,6158355.2017.5.11,,0.0,,,,2017-05-11,,11,,,M,10.5,TORONTO CITY,,,,,M,M,13.7,ON,
-79.4,43.66666666666666,2017,0.0,,,,7.3,,6158355,5,7.6,M,6158355.2017.5.12,,0.0,,,,2017-05-12,,12,,,M,10.7,TORONTO CITY,,,,,M,M,13.7,ON,
-79.4,43.66666666666666,2017,0.0,,,,4.9,,6158355,5,9.4,M,6158355.2017.5.13,,0.6,,,,2017-05-13,,13,,,M,13.1,TORONTO CITY,,,,,M,M,16.8,ON,
-79.4,43.66666666666666,2017,0.0,,,,5.1,,6158355,5,7.4,M,6158355.2017.5.14,,0.0,,,,2017-05-14,,14,,,M,12.9,TORONTO CITY,,,,,M,M,18.4,ON,
-79.4,43.66666666666666,2017,0.0,,,,4.1,,6158355,5,8.1,M,6158355.2017.5.15,,0.0,,,,2017-05-15,,15,,,M,13.9,TORONTO CITY,,,,,M,M,19.6,ON,
-79.4,43.66666666666666,2017,0.0,,,,4.6,,6158355,5,10.5,M,6158355.2017.5.16,,0.0,,,,2017-05-16,,16,,,M,13.4,TORONTO CITY,,,,,M,M,16.3,ON,
-79.4,43.66666666666666,2017,2.3,,,,0.0,,6158355,5,10.6,M,6158355.2017.5.17,,0.0,,,,2017-05-17,,17,,,M,20.3,TORONTO CITY,,,,,M,M,29.9,ON,
-79.4,43.66666666666666,2017,,,,,,M,6158355,5,18.4,M,6158355.2017.5.18,,,M,M,,2017-05-18,E,18,,,M,,TORONTO CITY,,M,,M,M,M,,ON,
-79.4,43.66666666666666,2017,0.0,,,,3.9,,6158355,5,9.3,M,6158355.2017.5.19,,0.0,,,,2017-05-19,,19,,,M,14.1,TORONTO CITY,,,,,M,M,18.9,ON,
-79.4,43.66666666666666,2017,0.0,,,,6.2,,6158355,5,8.2,M,6158355.2017.5.20,,0.0,,,,2017-05-20,,20,,,M,11.8,TORONTO CITY,,,,,M,M,15.3,ON,
-79.4,43.66666666666666,2017,0.0,,,,6.3,,6158355,5,9.6,M,6158355.2017.5.21,,13.7,,,,2017-05-21,,21,,,M,11.7,TORONTO CITY,,,,,M,M,13.7,ON,
-79.4,43.66666666666666,2017,,,,,,M,6158355,5,,M,6158355.2017.5.22,,,M,M,,2017-05-22,M,22,,,M,,TORONTO CITY,,M,,M,M,M,,ON,
-79.4,43.66666666666666,2017,,,,,,E,6158355,5,,M,6158355.2017.5.23,,,M,M,,2017-05-23,M,23,,,M,,TORONTO CITY,,M,,M,M,M,21.8,ON,
-79.4,43.66666666666666,2017,0.0,,,,0.2,,6158355,5,14.0,M,6158355.2017.5.24,,0.0,,,,2017-05-24,,24,,,M,17.8,TORONTO CITY,,,,,M,M,21.6,ON,
-79.4,43.66666666666666,2017,0.0,,,,5.5,,6158355,5,10.2,M,6158355.2017.5.25,,52.9,,,,2017-05-25,,25,,,M,12.5,TORONTO CITY,,,,,M,M,14.8,ON,
-79.4,43.66666666666666,2017,0.0,,,,2.6,,6158355,5,11.5,M,6158355.2017.5.26,,3.3,,,,2017-05-26,,26,,,M,15.4,TORONTO CITY,,,,,M,M,19.3,ON,
-79.4,43.66666666666666,2017,0.0,,,,1.8,,6158355,5,13.1,M,6158355.2017.5.27,,0.0,,,,2017-05-27,,27,,,M,16.2,TORONTO CITY,,,,,M,M,19.3,ON,
-79.4,43.66666666666666,2017,0.0,,,,1.9,,6158355,5,12.5,M,6158355.2017.5.28,,0.0,,,,2017-05-28,,28,,,M,16.1,TORONTO CITY,,,,,M,M,19.6,ON,
-79.4,43.66666666666666,2017,,,,,,M,6158355,5,14.7,M,6158355.2017.5.29,,,M,M,,2017-05-29,E,29,,,M,,TORONTO CITY,,M,,M,M,M,,ON,
-79.4,43.66666666666666,2017,0.0,,,,0.2,,6158355,5,12.8,M,6158355.2017.5.30,,9.6,,,,2017-05-30,,30,,,M,17.8,TORONTO CITY,,,,,M,M,22.7,ON,
-79.4,43.66666666666666,2017,0.0,,,,0.9,,6158355,5,11.2,M,6158355.2017.5.31,,0.7,,,,2017-05-31,,31,,,M,17.1,TORONTO CITY,,,,,M,M,23.0,ON,
-79.4,43.66666666666666,2017,0.0,,,,3.2,,6158355,6,10.8,M,6158355.2017.6.1,,0.0,,,,2017-06-01,,1,,,M,14.8,TORONTO CITY,,,,,M,M,18.8,ON,
-79.4,43.66666666666666,2017,0.0,,,,2.8,,6158355,6,9.6,M,6158355.2017.6.2,,0.0,,,,2017-06-02,,2,,,M,15.2,TORONTO CITY,,,,,M,M,20.8,ON,
-79.4,43.66666666666666,2017,0.0,,,,1.0,,6158355,6,11.9,M,6158355.2017.6.3,,0.0,,,,2017-06-03,,3,,,M,17.0,TORONTO CITY,,,,,M,M,22.1,ON,
-79.4,43.66666666666666,2017,0.0,,,,3.5,,6158355,6,11.5,M,6158355.2017.6.4,,6.0,,,,2017-06-04,,4,,,M,14.5,TORONTO CITY,,,,,M,M,17.5,ON,
-79.4,43.66666666666666,2017,0.0,,,,2.9,,6158355,6,12.9,M,6158355.2017.6.5,,0.0,,,,2017-06-05,,5,,,M,15.1,TORONTO CITY,,,,,M,M,17.3,ON,
-79.4,43.66666666666666,2017,0.0,,,,3.5,,6158355,6,11.6,M,6158355.2017.6.6,,4.1,,,,2017-06-06,,6,,,M,14.5,TORONTO CITY,,,,,M,M,17.4,ON,
-79.4,43.66666666666666,2017,,,,,,M,6158355,6,,M,6158355.2017.6.7,,,M,M,,2017-06-07,M,7,,,M,,TORONTO CITY,,M,,M,M,M,,ON,
-79.4,43.66666666666666,2017,0.0,,,,0.2,,6158355,6,11.8,M,6158355.2017.6.8,,0.0,,,,2017-06-08,,8,,,M,17.8,TORONTO CITY,,,,,M,M,23.7,ON,
